mjd,inst,flux_crab,flux_err,hr,hr_err
50091.5,asm,0.018633833113192798,0.008669033394822537,0.7368674701635339,1.2448644225483418
50134.5,asm,0.03549352324191374,0.009533640204514365,1.6138025383847299,0.9478258186724696
50152.5,asm,0.01116142157304759,0.00465759940297751,0.9282309737961919,0.9773537887212247
50173.5,asm,0.006021720672248656,0.002872684951536434,1.7780470962009645,1.869941554179209
50189.5,asm,0.024180808940359563,0.007342286867919901,1.8414782052115402,1.9456051286810878
50191.5,asm,0.010234461911815755,0.0042248371419393175,0.6199363344887295,0.4956077809678129
50193.5,asm,0.018304129263033774,0.009085395389048727,0.5212065232290937,0.590297315355529
50198.5,asm,0.015293775197585005,0.0050751004593579205,2.7587150317501736,3.8767147536026494
50233.5,asm,0.011422706574556105,0.0056776533345237,2.890311781862361,6.2588275393877355
50236.5,asm,0.013764246468835438,0.0044779001792623315,516.4893282761855,44500.55664136859
50239.5,asm,0.007947006825808615,0.003288017992686615,4.335020044769722,8.061620882072297
50242.5,asm,0.021291433436073114,0.004797144610831203,1.691303595006842,1.1097234225336894
50256.5,asm,0.013235366042865723,0.004993545542687606,0.6546486027308478,0.4324506263034548
50258.5,asm,0.017018467755815222,0.006852394778802789,0.9953039753360955,0.7481344230881561
50259.5,asm,0.012370397101196647,0.005683155145910356,0.23179894885353938,0.29820389900570116
50264.5,asm,0.038991407093762386,0.01008607046387705,1.6652978352448615,0.8363596812982074
50265.5,asm,0.015778218933679214,0.007671422631116271,1.8488691254077334,1.6373050790929626
50267.5,asm,0.014474691945684069,0.007230074029222153,0.5302164872553904,0.6350244470905813
50286.5,asm,0.017076936411098684,0.005116014635403002,0.2462957120790709,0.33940438798691464
50294.5,asm,0.0175135940093839,0.00484712553709567,7.8348636173093755,16.508441574645236
50300.5,asm,0.008897939862051823,0.0036222667677252153,2.3295932554976932,4.7046380649584
50307.5,asm,0.005413415019669669,0.0025313559737543127,0.5414247733848915,0.872602676478838
50317.5,asm,0.00550428098319758,0.002317347356628548,0.9204155043675899,0.768589842823173
50339.5,asm,0.006009413776603053,0.0027627958643343894,14.756726569935237,66.8172046019969
50340.5,asm,0.009837126955614029,0.0036882800352749283,2.497963137532939,1.673705522097359
50345.5,asm,0.0059052916579542605,0.0028363497983780344,0.5241251584808103,0.4462949764462124
50355.5,asm,0.007268808096626951,0.0030203129184799573,1.562763798931732,1.6368096680636346
50361.5,asm,0.0163929304470287,0.004403143236882652,2.5606477384333446,2.1982977929353873
50374.5,asm,0.009284330670795777,0.003569128681111535,2.177891129800782,1.7424187036306378
50375.5,asm,0.009004502023071787,0.0032515494493969704,5.037487409450025,9.164728701629196
50381.5,asm,0.008684051758680873,0.003109958268014735,1.5977706060148682,0.8717212964872212
50390.5,asm,0.05565317115031585,0.027676646842439395,0.18265718655450683,0.24300371902680729
50395.5,asm,0.011664631528169763,0.005225140771260994,0.6683369600472866,0.9031460614865441
50418.5,asm,0.0628000005086263,0.02773333231608073,0.6556776371234317,0.6695585936316828
50431.5,asm,0.03112314207925545,0.011271038859894325,0.2907528399738876,0.4009870054337405
50439.5,asm,0.02761920373992672,0.00973342180096608,2.940215206000199,4.625969613789427
50467.5,asm,0.014771837793430715,0.00651565226496896,2.766415145413561,4.007888208152844
