mjd,inst,flux_crab,flux_err,hr,hr_err
53422.0,bat,0.016346,0.006347545454545455,,
53450.0,bat,0.030103181818181817,0.011155954545454545,,
53530.0,bat,0.015470636363636363,0.0070476363636363636,,
53618.0,bat,0.015380545454545454,0.0072896363636363645,,
53628.0,bat,0.0104725,0.004544045454545454,,
53640.0,bat,0.006641772727272727,0.003277863636363636,,
53661.0,bat,0.011241727272727273,0.004432227272727273,,
53700.0,bat,0.11696163636363636,0.03525440909090909,,
53719.0,bat,0.0659920909090909,0.027236863636363635,,
53721.0,bat,0.07009672727272727,0.028926272727272728,,
53786.0,bat,0.05751340909090909,0.005291363636363636,,
53787.0,bat,0.04047645454545455,0.005930409090909091,,
53788.0,bat,0.018879181818181816,0.007469681818181818,,
53795.0,bat,0.01738331818181818,0.007130818181818183,,
53801.0,bat,0.012181272727272726,0.006000590909090909,,
53915.0,bat,0.024590727272727275,0.010804318181818182,,
53934.0,bat,0.0120465,0.004805272727272727,,
54106.0,bat,0.037217318181818185,0.015852636363636364,,
54133.0,bat,0.011081318181818182,0.005335727272727273,,
54266.0,bat,0.008216318181818182,0.0036637727272727273,,
54286.0,bat,0.009389909090909091,0.003986590909090909,,
54320.0,bat,0.0105985,0.0032355,,
54348.0,bat,0.08363909090909091,0.03156459090909091,,
54353.0,bat,0.03147481818181818,0.012789863636363637,,
54388.0,bat,0.012752818181818181,0.003352090909090909,,
54391.0,bat,0.022723818181818182,0.010287272727272726,,
54400.0,bat,0.014395363636363635,0.006810090909090909,,
54402.0,bat,0.015669181818181818,0.0048969090909090915,,
54509.0,bat,0.007784227272727273,0.003389727272727273,,
54514.0,bat,0.015655590909090907,0.0052710000000000005,,
54537.0,bat,0.007896818181818182,0.0038645454545454543,,
54552.0,bat,0.022455636363636365,0.009653045454545454,,
54680.0,bat,0.00818718181818182,0.0036373636363636365,,
54689.0,bat,0.027174772727272724,0.008001863636363637,,
54716.0,bat,0.01785168181818182,0.008335363636363636,,
54867.0,bat,0.01002,0.004633409090909091,,
55011.0,bat,0.010155681818181819,0.003173909090909091,,
55049.0,bat,0.010029,0.0047923181818181814,,
55052.0,bat,0.008522045454545454,0.003398727272727273,,
55061.5,maxi,0.0065072972972972975,0.0027545945945945944,0.4384261624936126,0.8063853959152849
55062.5,maxi,0.007239999999999999,0.0026164864864864864,0.31097947958536065,0.9258062375182675
55083.0,bat,0.010895318181818181,0.004826090909090909,,
55084.5,maxi,0.006057297297297298,0.002886216216216216,-2.9702719797596457,-7.723216296193235
55086.5,maxi,0.024367837837837837,0.004326216216216216,1.3841064215071737,0.6958514184074713
55087.5,maxi,0.043067297297297295,0.0039132432432432435,1.6806676181876439,0.381641515192217
55090.5,maxi,0.011264324324324324,0.002518918918918919,1.9646899049343594,1.816252883996241
55093.5,maxi,0.00513,0.0023856756756756754,0.8527222303313384,0.7232555772912689
55107.5,maxi,0.008276486486486486,0.0037037837837837835,3.4903937007874015,6.576987190025969
55117.5,maxi,0.009904054054054054,0.004668918918918919,0.6632382216323822,0.9929397578776763
55121.5,maxi,0.007274864864864864,0.002929189189189189,-5.18543956043956,-9.393894985831851
55122.5,maxi,0.009372972972972973,0.002777027027027027,1.1729112833763997,1.426569745001173
55139.0,bat,0.02140122727272727,0.006889818181818181,,
55142.0,bat,0.018320545454545454,0.0057554090909090905,,
55143.0,bat,0.023721863636363635,0.006149227272727272,,
55144.0,bat,0.0204895,0.0088585,,
55145.0,bat,0.027563,0.008636863636363637,,
55147.0,bat,0.02338813636363636,0.007331045454545455,,
55154.5,maxi,0.010893513513513513,0.005367027027027027,-10.905289052890529,-119.86042847048752
55155.5,maxi,0.026085135135135135,0.007101621621621621,1.6935335580753905,2.306240543323709
55164.5,maxi,0.0056548648648648645,0.002243243243243243,3.8115246098439375,16.35460229656033
55165.5,maxi,0.01874135135135135,0.002153513513513513,2.2905755289243968,1.2044895323278815
55177.5,maxi,0.007921081081081081,0.0026556756756756753,1.0285774322336625,1.2150560129657066
55178.5,maxi,0.007139729729729729,0.001939189189189189,-74.0,-3265.4317084218537
55179.5,maxi,0.0047681081081081085,0.002235135135135135,2.210716871832006,5.995944965994006
55190.0,bat,0.08842013636363637,0.033858545454545454,,
55211.0,bat,0.014688818181818183,0.006438772727272728,,
55225.5,maxi,0.005784864864864864,0.0026516216216216216,2.1155156395168784,3.170423139012715
55229.0,bat,0.006683681818181818,0.003100909090909091,,
55234.5,maxi,0.006639999999999999,0.0022108108108108105,2.0479797979797976,3.2368707690142977
55242.5,maxi,0.007274864864864864,0.002811891891891892,0.7847069193477302,0.664011758740144
55260.5,maxi,0.014638108108108108,0.004134594594594595,1.0190179806362378,1.5792278879518966
55261.5,maxi,0.0073845945945945944,0.0031627027027027028,0.6057750150391016,1.146406271264888
55274.5,maxi,0.006268378378378378,0.0026413513513513513,-1.7647058823529411,-2.3358923265811793
55287.5,maxi,0.009224324324324323,0.004041891891891892,2.749878581835843,4.525999902435557
