mjd,inst,flux_crab,flux_err,hr,hr_err
50145.5,asm,0.010156549452943898,0.004140859009794397,2.1908623528401807,3.3332599258284423
50155.5,asm,0.02555895618184287,0.011970076478681783,21.233787570689,307.71694191771195
50163.5,asm,0.01016398293665519,0.00348661082683863,0.7561956193577549,0.6540297116895392
50167.5,asm,0.008607674408702467,0.004066737174222765,0.6581853743037918,0.5981856202512265
50172.5,asm,0.007101849117622354,0.0025816212669871634,2.623061278575081,2.3545146128857635
50193.5,asm,0.007175746943951651,0.0033937477802883104,4.3385108130419265,7.51661867466514
50212.5,asm,0.007387369112465811,0.002328260361298545,0.29731984381137483,0.4498587443825959
50215.5,asm,0.007209589275682234,0.002591782531914827,0.551165471492291,0.5007693484359861
50237.5,asm,0.009582451961648503,0.0041005797334907595,0.5136185828704777,0.42252725286080567
50271.5,asm,0.008566928990364854,0.0030256326737770987,3.85610962935053,4.957282482874862
50299.5,asm,0.006446651026281302,0.0032111555483806224,0.7240291104243088,1.128428174665244
50326.5,asm,0.011764500474067283,0.0034137599452600414,1.047077148835744,0.6328696495006537
50327.5,asm,0.010824184226465935,0.0032158822431674174,1.3902391852603109,1.047102901284206
50331.5,asm,0.0051222333607258115,0.002253324232969969,2.992219480055053,4.017843014440969
50338.5,asm,0.009581322482397032,0.002243934178174398,1.5327612860627415,0.682580739361088
50347.5,asm,0.011661046570770049,0.003958248593241396,1.9258854992193488,1.724044131423385
50365.5,asm,0.010141499030942849,0.0043966099257952505,2.5164978873606563,2.893634723426067
50367.5,asm,0.013146404690576709,0.006490427974840898,0.5397038255143631,0.6672898785611019
50374.5,asm,0.006948358029308521,0.0025705349041094693,1.6253643297389788,1.2977763996957878
50376.5,asm,0.011263718652648405,0.002786227421638233,0.47572836283639935,0.3226041338514031
50416.5,asm,0.007026999297266656,0.003092018433317114,1.926753908757592,2.2760861534155614
50428.5,asm,0.011105016925915399,0.004650789075152273,5.013437040467997,11.42866802036072
50461.5,asm,0.013633325005754591,0.0048511809308983715,1.8105347283263489,1.7962351578836198
50467.5,asm,0.012094146455083804,0.005231781257813086,1.3596205360002427,1.7592082133022877
50481.5,asm,0.011526659088720937,0.003743080719908807,1.2219889032337976,0.8153359252981881
50494.5,asm,0.008606805686870195,0.00300410755213433,5.794072561743113,15.167192942998968
50506.5,asm,0.008664147589809825,0.0037195199284581013,4.4428537865419955,9.065763742715587
50509.5,asm,0.006151383950548817,0.002425921929981905,0.8774061319861154,0.4180173038489987
50524.5,asm,0.01313429825680868,0.005869622829136347,2.0091714679680424,1.981298975556237
50525.5,asm,0.008107227657357788,0.003916140043278566,22.68168273694103,262.73619426447203
50528.5,asm,0.005963448635394954,0.0026488617031953706,0.5315225575118503,0.4719338155829954
50532.5,asm,0.012910074231190364,0.003148386879868049,2.2042988908518835,1.433829995934986
50543.5,asm,0.010651706656330261,0.004325407397676244,37.47275930387709,821.783397996315
50548.5,asm,0.01583542277591193,0.00492336978121116,0.748575256801434,0.5774700178397422
50578.5,asm,0.016269717879686417,0.004397336171691509,1.1987945683485697,0.6550299207701955
50605.5,asm,0.006785484135381783,0.0029918075860880973,-1.1586331113750388,0.9180770025534422
50625.5,asm,0.011906248831512683,0.003962813673045104,-30.323294508978414,455.91900198310753
50637.5,asm,0.014604497611034184,0.0035540803676784656,8.783253781655027,30.919562103562452
50638.5,asm,0.010654654832487094,0.003295434252267541,2.3627975083659747,2.3350843358037885
50640.5,asm,0.009072454836253237,0.0032459295096752164,18.885764168523988,144.35730126058164
50650.5,asm,0.005521004129395566,0.002182948405007877,0.18564446628286183,0.3095093482716472
50662.5,asm,0.013515813570007517,0.0061944600260810485,0.5931637401119866,2.2095678502566787
50663.5,asm,0.016985749922539404,0.007156535526458292,0.37826540727626246,0.4762571936150854
50669.5,asm,0.016244999771385993,0.00799787810450558,0.5139474372817009,0.566866136949382
50685.5,asm,0.01083928622097161,0.0036033639349388317,-6.236652682041598,18.630090079218576
50688.5,asm,0.006103615043788008,0.0024334601831222926,0.2926399616753377,0.3277245935483275
50691.5,asm,0.0052898552829050765,0.0023913461754459936,0.5867554418296563,0.7704473303181677
50694.5,asm,0.007609907508013728,0.0024253908827989636,1.0666679573380502,0.824544967187735
50695.5,asm,0.007501785143333848,0.0033103613669795483,-0.031838048838444696,0.8245843113346876
50705.5,asm,0.006514991201856201,0.003112168526200738,1.6132785615464562,1.5560488355423963
50719.5,asm,0.008482233111243773,0.003301931369843265,3.4407500643857665,4.817063227774163
50730.5,asm,0.0059660275189746025,0.0026921139992320477,1.5810105651252517,1.8176464543125375
50733.5,asm,0.012697123421717199,0.003429706520644292,1.2869345965854042,0.7946797903745324
50737.5,asm,0.004979576209966305,0.002485473660432869,0.22636831757390766,1.0410134680240444
50739.5,asm,0.0057520950995173965,0.0025697750804866996,-18.57726691561602,284.0561367860237
50741.5,asm,0.004660025206730602,0.0022069639584582144,2.968285698222906,3.1024560693873755
50779.5,asm,0.01958797133726805,0.007020144838659654,131.2344434157932,7818.227283887681
50798.5,asm,0.00447565181595382,0.0021209849068742717,0.9487097006003449,0.7168063187550711
50809.5,asm,0.01742907415981032,0.005808233243615585,0.6099984695172112,0.3847917373280959
50813.5,asm,0.0077375809464554765,0.0025125628820224836,0.7273171678997373,0.5117972434038222
50818.5,asm,0.011744820584998211,0.005198680867746168,2.3360050914448927,15.514357742033061
50846.5,asm,0.008354559458732713,0.002468154560844072,2.295075042522128,2.6258343616469566
50852.5,asm,0.008055776126785135,0.0029806232672915855,1.1751153559512646,0.9823258369143791
50867.5,asm,0.007207499772774392,0.0034816982045733713,0.6171767148663456,0.5252814933606021
50872.5,asm,0.008435451567304898,0.003993767436766042,0.7177545946717939,1.2632697110696849
