mjd,inst,flux_crab,flux_err,hr,hr_err
50095.5,asm,0.02535344483172393,0.006954852091913059,1.7351836955782378,1.1051321426840846
50141.5,asm,0.00841181438670892,0.0035541431074113494,0.0821610696852277,0.5156506349613401
50145.5,asm,0.008812504429039456,0.003264659201761891,0.6322141342399653,1.1343182378024645
50152.5,asm,0.008721496293099361,0.004012217498858463,0.3288250165836164,0.7150384878934184
50167.5,asm,0.0178610761727721,0.007147036532636725,1.269686575553612,1.153023258252213
50191.5,asm,0.01116053172834526,0.004108586424656942,7.301704240154509,23.372851583122277
50200.5,asm,0.015577194861414687,0.006733221004793816,-7.180093901777415,26.290452962273935
50205.5,asm,0.030874313759089608,0.007443604040455695,1.7292717628083112,1.322969826415845
50210.5,asm,0.005169684168851345,0.0024191360765811166,1.7231071190423555,2.9918790083164115
50216.5,asm,0.011520455285784865,0.005300398803134168,-0.2558400061386533,0.6133286341528503
50219.5,asm,0.009092834922358104,0.003933901431730775,2.220397532125506,2.947526269600803
50231.5,asm,0.009523946254523711,0.004169890222355236,8.3032164266481,32.88342999839478
50251.5,asm,0.011471199115640558,0.0055503164298068295,3.2249505606961337,13.208256773140583
50366.5,asm,0.008855818468992837,0.002565417844878072,1.0255278466585285,0.9005130803254039
50375.5,asm,0.007816717900874787,0.003405982197593137,0.6425344021866305,1.4778031779269358
50379.5,asm,0.01307349213198109,0.005741657382203509,4.208130904355854,7.31284670198334
50400.5,asm,0.012048898365696252,0.004615398620070307,1.2629321426791336,1.3580671639568862
50412.5,asm,0.06213333129882812,0.023733332951863608,0.4217391516175302,0.5030741712267753
50435.5,asm,0.03280909189445421,0.011628262234638552,0.44927030720927685,0.5236715320735539
50456.5,asm,0.023513613615471395,0.009533158139630822,0.6743717554726277,0.3879512318042311
50461.5,asm,0.06506666819254557,0.022666667302449543,0.2612456636075667,0.1662152981631976
50475.5,asm,0.019644815628082964,0.007081732196137963,3.474468843264439,4.427790812934468
50480.5,asm,0.019720398530173225,0.007262380819614922,0.5134537986812769,0.5833093990042435
50482.5,asm,0.02167555028474559,0.010577677574228513,0.2680063182289691,0.3407917528566142
50488.5,asm,0.008651092816587224,0.0031310445216342114,3.325637073950106,3.2470529083071673
50503.5,asm,0.006666250525730503,0.0028742539477381508,0.5969384628003281,0.8354137523591251
50504.5,asm,0.007845481286334091,0.003228500922048605,0.36932672699553165,0.5753881603973601
50528.5,asm,0.015549429816175115,0.004067990843250435,2.9916765524812763,2.7304269271730317
50536.5,asm,0.00559902395868735,0.002785986445361802,0.8699000205065028,1.2794087831080443
50551.5,asm,0.014793785155281397,0.00434747222729054,1.0807270451428066,0.7814974256514567
50553.5,asm,0.015323469782408396,0.004621252493405002,-25.989834626986667,223.36711660914773
50563.5,asm,0.010415524812546793,0.004010712566275859,0.7740287416184117,1.3311452937554593
50574.5,asm,0.010900000228704614,0.004589587231860281,168.70790366024977,12084.986659842225
50606.5,asm,0.005987533153917929,0.002065315482384869,2.9867366190593576,2.9849280236531284
50610.5,asm,0.009662455759691132,0.0031518574083745075,0.8895982113666405,0.6799484107759042
50611.5,asm,0.010955352659347472,0.0031923464559993203,0.26402170569503863,0.6182112248430297
50612.5,asm,0.007902553836827185,0.0033837334360229377,0.6922287346110831,1.0296692651206265
50617.5,asm,0.015301045602204801,0.005597741585581648,3.7817708156249217,4.78941413244435
50625.5,asm,0.017019710756760606,0.006788554831356608,1.7325449053937494,1.698808604133275
50678.5,asm,0.010518451251631453,0.004976895891051127,-5.734522329334042,11.822022491113914
