mjd,inst,flux_crab,flux_err,hr,hr_err
50087.5,asm,0.018244847040114802,0.007880538370524251,1.7860136741726405,3.242028840639154
50135.5,asm,0.01536552678159146,0.006010135031321534,1.332458147194487,0.8155048348571164
50140.5,asm,0.005068155155439916,0.0024086235986304455,2.536080199316392,3.3676874828351813
50144.5,asm,0.013881069853843358,0.005304977851309557,0.8253222217928212,0.5297057731619932
50170.5,asm,0.007626064330740608,0.0029687861829055147,0.793320150665053,1.0268544653112184
50185.5,asm,0.027211562035111693,0.009875851084219067,2.159734885730767,1.8916304952948313
50269.5,asm,0.023409055252621686,0.009150652042233918,0.6990846549593909,0.6387343910948311
50271.5,asm,0.05254424984828752,0.019708544260274664,0.13763131634828424,0.3811203360565838
50285.5,asm,0.010633589355630425,0.004774995039226334,7.370020733685089,26.07636543225129
50294.5,asm,0.006898007811941818,0.003088281224923341,0.36780386447324975,0.31203703444573444
50301.5,asm,0.008728546863363907,0.004084448565304647,0.03354230319613598,0.5358087915554355
50331.5,asm,0.012520033709071322,0.005193046923134424,7.6665670333791605,23.64683538890515
50337.5,asm,0.005905231676021906,0.00220948621161451,43.35560670565282,524.3599880477941
50375.5,asm,0.008568475525792086,0.003694334475561188,4.207148176001579,14.122688548407394
50384.5,asm,0.004137204194235271,0.0019488443951488825,10.707458201663238,32.03988421974007
50409.5,asm,0.007643584941169013,0.0022953723333137338,0.5979164303341759,0.41903480663210657
50438.5,asm,0.0086037548877635,0.002887563804372469,1.3162637836172009,0.9116960165905191
50449.5,asm,0.003488835490284326,0.0017123347441943292,3.070540745481051,6.107096111579545
50454.5,asm,0.010472172204484846,0.0037138679665418297,2.3352356874445612,3.668038066889101
50457.5,asm,0.006619144076607007,0.002308690181185605,3.395054690634057,3.1626007006772876
50519.5,asm,0.007317914105089902,0.0020907245766784775,3.9508589703362715,6.442367382263253
50571.5,asm,0.006922223462139661,0.002817108423707813,1.0525191678833286,1.1110100600597668
50574.5,asm,0.0051475664499851395,0.002456547538213055,0.28551433707466717,0.4060472348373485
50619.5,asm,0.022917475391722633,0.007887766213158858,0.40926846198526406,0.3273071173676902
50623.5,asm,0.009969706609894909,0.004122433574212047,1.3615706719619172,1.748043365260045
50628.5,asm,0.019119398754844422,0.0056510182164177525,0.6025891493266883,0.5300573798890645
50637.5,asm,0.010841601235991734,0.0028881873406333197,7.760829280542284,22.037390007014523
50638.5,asm,0.0128508656730259,0.003294311774611823,0.8869584722480943,0.3949303626331869
50639.5,asm,0.012130705960421463,0.005155974763126552,0.39495787516049585,0.34710211870428304
50641.5,asm,0.007245061289974413,0.0034639316720389388,0.489739916508332,1.188759019616119
