mjd,inst,flux_crab,flux_err,hr,hr_err
50088.5,asm,0.02977862460412827,0.01169775806087548,2.1304700753027195,2.8495568293240447
50093.5,asm,0.037753149681058785,0.008211746416427381,0.3440576928485631,0.2309828807024676
50134.5,asm,0.06335939084935176,0.009061791655665407,4.043344855038682,2.0728947109913958
50136.5,asm,0.03572154552164307,0.007357956645647656,1.655590180817057,0.6860681335497221
50137.5,asm,0.04493836834628392,0.005046087870662885,0.8077757365538956,0.2567607810023563
50138.5,asm,0.04040760303759195,0.005190526058130623,0.745525562206933,0.25983232132358103
50139.5,asm,0.04369291779527741,0.006235923259537664,6.833669570528551,6.969625608132661
50140.5,asm,0.04525890660095632,0.004984500478444472,1.1167540074947948,0.2934699036783453
50141.5,asm,0.04867684885571606,0.004393443223253154,1.65745875249016,0.3755415411698571
50142.5,asm,0.04793372534023655,0.006988543354025218,1.0073497981040682,0.30048109642535614
50143.5,asm,0.041222745801454866,0.00358043840505333,1.7015930749787735,0.3486658433336667
50144.5,asm,0.03263598483983856,0.0035892909838739777,1.6547114945339263,0.4296470250537712
50145.5,asm,0.03550155984898271,0.004108127470514241,1.6530593353859309,0.49127723708046916
50146.5,asm,0.036043519686352575,0.004494305056201068,1.9891336932241437,0.6118430037570837
50147.5,asm,0.029363453719591266,0.007373733113610559,2.8564871627601596,1.5985470854144623
50148.5,asm,0.0256371614615873,0.009029670940859406,0.9967154466840646,0.547170512265387
50150.5,asm,0.0244982880368674,0.004917621194048064,1.3941339330513043,0.6809761280842612
50151.5,asm,0.03141478980892087,0.0071450729678526545,3.4639243456069324,2.5811340869908284
50152.5,asm,0.026330548864400408,0.004338781935430614,1.4971760552039264,0.5744996268972432
50154.5,asm,0.0192361215564394,0.005807466799546935,3.536518738852907,3.997779425626235
50156.5,asm,0.02573333263397217,0.011999999682108561,2.694444416849702,3.46778029125005
50157.5,asm,0.022563931760458553,0.008262602441957074,5.159045762850197,10.827230747831887
50158.5,asm,0.03958248650480899,0.011238731082536483,15.587023192589175,44.79794162641968
50160.5,asm,0.023546891788595294,0.008859577196439889,3.5283801470718505,4.0401341048830295
50162.5,asm,0.02397611897655763,0.004303717841802597,2.6363458192697373,1.7748186996871318
50164.5,asm,0.011447952441297132,0.004959446451772354,1.6272002794173444,2.7468944506506503
50165.5,asm,0.019950732996887106,0.009446768483285057,0.2522876863429825,0.7981402157526376
50166.5,asm,0.01864814401780449,0.005968092831342027,2.1476622335300783,2.006759407905555
50169.5,asm,0.00950673336019665,0.0030000270858499285,1.4078018313522018,0.70547977383031
50170.5,asm,0.015046423986273861,0.0036392361144868333,2.509308172281038,1.702835193857252
50172.5,asm,0.020491856130138705,0.0024585639443183943,3.4176624754923592,1.275095997622786
50173.5,asm,0.014160129910386081,0.0032110338785141966,5.294589504060208,5.601292380243668
50174.5,asm,0.012761626834700193,0.0023605411564217318,1.199951176920928,0.4997524793906342
50175.5,asm,0.008779885545310256,0.0020717337820965933,0.8860882872243057,0.7747620318819595
50176.5,asm,0.016547425588112296,0.0026287689919543417,0.8603317926861125,0.4090991110063303
50177.5,asm,0.03703957406640805,0.015346108878774762,2.9540890543542737,3.361919807387676
50179.5,asm,0.010566635921962357,0.0022597430200000015,1.49072784676379,0.7922826212092374
50180.5,asm,0.013677673930398312,0.002880750210458587,4.054260560714892,2.95387575217337
50181.5,asm,0.0168828076563989,0.004465038306702656,-25.238226804908724,154.6931626456576
50184.5,asm,0.011730220503250179,0.0038680873063995933,2.2969193572660864,1.8704321984474883
50185.5,asm,0.01615178842823878,0.0035628140452546365,6.334671901436334,16.26321573209453
50187.5,asm,0.013280834816272605,0.0042204724806577144,1.7479868389242041,1.5985558010065846
50189.5,asm,0.018898655125552218,0.005788592472690063,3.1324841916803834,4.197643290728928
50192.5,asm,0.020927592707969064,0.004140133172013968,1.8436448709401454,1.1139917013007699
50194.5,asm,0.009167555706451037,0.004565454160506886,1.6063318445652077,1.5724288108436786
50196.5,asm,0.008647708012639626,0.003368155263692124,0.3786471061938862,0.8538914658426173
50200.5,asm,0.01488149945819397,0.004880019915055049,0.8414999630422219,0.6146894563306232
50201.5,asm,0.022423281689535043,0.00425677430710382,1.2546770664349192,0.5332575954727292
50202.5,asm,0.025874526787202215,0.006275751825241023,1.250197337927717,0.8507320369152853
50203.5,asm,0.02695944928234208,0.009312138016491571,2.1523336683732106,1.7248456805992172
50204.5,asm,0.01756825518128901,0.004032090027397464,0.9742436753583072,0.5262886595434981
50205.5,asm,0.014770458647893898,0.0065419331141529265,4.895820461357085,9.055869490114395
50206.5,asm,0.020155702668721406,0.005705522488184802,1.2924038924328947,1.0910871107951172
50207.5,asm,0.021305994905414058,0.005185390599276505,1.0833921575320342,0.6738743772760448
50208.5,asm,0.013299848090488373,0.005620681896098248,27.486977350927035,181.91144234425985
50209.5,asm,0.01691646557772972,0.007234958079957994,2.0249747973359393,2.4205630921233765
50213.5,asm,0.01138256266936587,0.005146739087114037,1.5781596431665699,1.198839688830459
50215.5,asm,0.013692774608996148,0.006706983032548209,-2.945723686435508,5.222234456172873
50216.5,asm,0.021038836740669045,0.005611105132754039,1.997650186649711,0.9187580737853988
50219.5,asm,0.016219841097181574,0.006135358195762742,-0.035328011370016045,0.4994134156962931
50220.5,asm,0.01280803785027933,0.0051715290107423526,0.1200240380075634,0.3776467470412871
