mjd,inst,flux_crab,flux_err,hr,hr_err
50153.5,asm,0.038400001525878906,0.0190666659673055,0.6521738980202534,0.7860266129357114
50166.5,asm,0.012085728868301554,0.005724393492076042,0.192776677196383,0.4345529440870463
50177.5,asm,0.03738339899708198,0.013625533732110189,1.1212750999192995,1.2518498947979229
50198.5,asm,0.05039625552052237,0.008335765021266702,0.37474897598601337,0.22228518909787295
50199.5,asm,0.3596966900141723,0.017643719282947203,0.22538601015612109,0.04188818105337958
50200.5,asm,0.6939260917291535,0.013305146473562943,0.32987236896677524,0.020713330257660697
50201.5,asm,0.8776589691421992,0.007064282112910708,0.3905988388107325,0.00989669115074489
50202.5,asm,1.0525213708166494,0.015617150677418064,0.40413278629667276,0.018132795491484416
50203.5,asm,1.1980643362110843,0.02202590679394311,0.43676044647897616,0.02248779342228155
50204.5,asm,1.0724638213389024,0.008603982475307111,0.5069393160424729,0.010998162461347992
50205.5,asm,1.3212947708470042,0.014173364173698477,0.5366635168051994,0.014404324966333575
50206.5,asm,1.3649133312016144,0.0115001430714661,0.5693753610106417,0.011937998379736067
50207.5,asm,1.3910152902064747,0.012991871528294056,0.5483773510124461,0.013077495906027178
50208.5,asm,1.5559074038950176,0.0133199676842138,0.5848212475996978,0.011966442302693921
50209.5,asm,1.6331310525249503,0.018125481611395874,0.6374314586806964,0.01670791237290192
50210.5,asm,1.7690936266301764,0.013679403890054342,0.7323166400793603,0.012903103267807966
50211.5,asm,1.7259571435744336,0.014472790343726984,0.5623732075110626,0.011964181795160438
50212.5,asm,1.7530186084991928,0.017144195490040495,0.5748509645275416,0.014120672013801709
50213.5,asm,1.7728326514635497,0.01484543462118583,0.614720606898612,0.01233568114768008
50214.5,asm,1.75707505593577,0.013637526179936833,0.6577838590213092,0.0120040615822834
50215.5,asm,1.7366238037627613,0.018247523510970465,0.6058154474559754,0.015465605809273943
50216.5,asm,1.7536662633925877,0.01782638922342524,0.5871302346326148,0.014236333283676145
50217.5,asm,1.638997704327142,0.014397621766525618,0.5615911587512825,0.01242995910339472
50218.5,asm,1.7335685107487018,0.010523475152009628,0.6092022651043819,0.008889829777459082
50219.5,asm,1.244773308674874,0.010407282366969525,0.6098617520873203,0.012263442838369849
50220.5,asm,1.0903140095701105,0.013052266385543175,0.5343834953955863,0.015502835556680576
50221.5,asm,1.608140705946188,0.01084652300700798,0.6215763187582022,0.009970018934317398
50222.5,asm,0.5342308883424249,0.007985040361582442,1.0027303949874034,0.03494533483621921
50223.5,asm,1.5056774342361257,0.010536193312883949,0.6355780535117145,0.01095505499951991
50224.5,asm,1.5703405354184157,0.008841724850275831,0.6000966180924003,0.008188952573550371
50225.5,asm,0.830396496859989,0.012313773488014448,0.8009893402115994,0.028330270389329497
50226.5,asm,1.6472183486978735,0.015047562839780466,0.7784604427282331,0.016644945229656434
50227.5,asm,1.661618595021471,0.015085367978471289,0.6768208369903059,0.01418402304722382
50228.5,asm,0.815421635169458,0.007235390105893477,0.8812428145256086,0.018239285993080858
50229.5,asm,1.8704460052648122,0.010665114935571656,0.6607963886577484,0.009146700239353647
50230.5,asm,1.8412210613626308,0.011651063477426789,0.6814937623465156,0.010079790664242914
50231.5,asm,1.9493550502687875,0.011277833743378464,0.7361024042641393,0.009709580519387188
50232.5,asm,2.1977178156016843,0.01120714785049364,0.7725703801969881,0.00886049341433401
50233.5,asm,2.4210509637418487,0.014022708807056947,0.7932795249365402,0.010292704326779907
50234.5,asm,1.9651544444246858,0.008628328424396056,0.7014646049237245,0.007168530524823463
50235.5,asm,2.14177265861847,0.013252650914538944,0.6892132596467968,0.010017901027139143
50236.5,asm,2.181239746161668,0.015890627357466727,0.7285085737291168,0.012386737609226357
50237.5,asm,2.1558407885001363,0.009031990905038725,0.7647169913053714,0.007287115110452779
50238.5,asm,2.30115658907218,0.012338415110817465,0.8102861881739745,0.009535407233511024
50239.5,asm,2.2899558698857216,0.015155115890735218,0.8688760061179199,0.012806127381393622
50240.5,asm,2.0565909845405215,0.010771401881695092,0.7159727941171001,0.008919029333242208
50241.5,asm,1.765578967368945,0.011781160429439436,0.7536974767966683,0.011516405224805393
50242.5,asm,1.8766826999537045,0.0120375757261847,0.7669212941313894,0.011344320927436253
50243.5,asm,2.016356260354698,0.010973742034982326,0.7530271330656967,0.009211180495211878
50244.5,asm,2.0243774795343588,0.008943433252381445,0.8117758013286439,0.00786287792279486
50245.5,asm,2.217812787229694,0.01573878231806104,0.8367760177508156,0.013204073264420331
50246.5,asm,2.05116485181089,0.02541344729209726,0.7718338631667038,0.02198870629084995
50247.5,asm,1.8336516906386926,0.033286085290758306,0.735416171691442,0.031279125803451255
